link,headline,category,short_description,author,date,text
https://www.huffpost.com/entry/cnn-jake-tapper-speaker-chaos-prom-king_n_6533485de4b00f9a71cc7ecd,Jake Tapper Schools House GOP For Treating Speakership Like 'Prom King',Media,The CNN host had some sharp words for Republicans after Rep. Jim Jordan's speaker bid failed Friday.,Ben Blanchet,2023-10-21 00:00:00, scorched house and humbly offered the gop some advice as the chamber s speaker search continues following rep r ohio failing in his to take the gavel the country needs a speaker the host said friday during an interview with rep steve womack r ark on the lead this isn t about you know prom king like we need a functioning legislative branch he added tapper s comments come as republicans go back to square one after jordan s hopes to secure the speakership burned out republicans who ve looked for someone to replace rep r calif since he was ousted from the chamber s top job earlier this month have been unable to rally behind a speaker candidate who could earn the required 217 votes from the 221 member gop conference tapper on his show asked womack if the party has considered ranked choice voting to find a compromise candidate womack who ripped members of the gop for elsewhere in the interview noted deep wounds hurt feelings and some angry people within the party before the host interjected i know but you know what none of us out here care it s just like get over it said tapper who compared a between reps r s c and greg murphy r n c to high school that s kind of offensive to high school people because it s really junior high stuff womack responded h t 
https://www.huffpost.com/entry/biden-israel-saudi-arabia-hamas_n_65333a65e4b0689b3fbc8908,Biden Says Hamas Attacked Israel In Part To Stop A Historic Agreement With Saudi Arabia,World News,President Joe Biden says he thinks Hamas was motivated to attack Israel in part by a desire to stop that country from normalizing relations with Saudi Arabia.,AAMER MADHANI,2023-10-20 00:00:00,washington ap president said friday he thought in part by a desire to stop that country from normalizing relations with saudi arabia one of the reasons why hamas moved on israel is because they knew i was about to sit down with the saudis biden said at a campaign fundraiser the u s president indicated that he thinks hamas militants launched a deadly assault on oct 7 because guess what the saudis wanted to recognize israel and were near being able to formally do so jerusalem and riyadh had been steadily inching closer to normalization with biden working to help bring the two countries together announcing plans in september at the in india to partner on a shipping corridor israeli prime minister benjamin netanyahu met with biden on the sidelines of the u n general assembly in september and told him i think that under your leadership mr president we can forge a the saudis had been insisting on protections and expanded rights for palestinian interests as part of any broader agreement with israel an agreement would have been a feat of diplomacy that could have enabled broader recognition of israel by other arab and muslim majority nations that have largely opposed israel since its creation 75 years ago in territory where palestinians have long resided but talks were interrupted after hamas militants stormed from the blockaded gaza strip where palestinians live into nearby israeli towns the oct 7 attack coincided with a major jewish holiday it led to retaliatory airstrikes by that have left the world on edge with the u s trying to keep the war from widening as 1 400 israelis and 4 137 palestinians have been killed hamas also captured more than 200 people as hostages after the initial assault the normalization push began under former president donald trump s administration and was branded as it is an ambitious effort to reshape the region and boost israel s standing in historic ways but critics have warned that it skips past palestinian demands for statehood secretary of state antony blinken said soon after the hamas attacks that the militant group s leadership may have been driven in part by a desire to scuttle the united states efforts at the sealing of between israel and saudi arabia such a pact between jerusalem and riyadh would be a legacy defining achievement for biden netanyahu and saudi crown prince mohammed bin salman 
https://www.huffpost.com/entry/trump-allies-are-already-working-against-the-new-front-runner-for-house-speaker_n_6532ef94e4b011a9cf7999c4,Trump Allies Are Already Working Against The New Front-Runner For House Speaker,Politics,"The former president holds a grudge against Rep. Tom Emmer (R-Minn.), who voted to uphold the 2020 election results.",Kevin Robillard,2023-10-21 00:00:00,house majority whip tom emmer r minn is the natural front runner to be the next man up in the gop s three week long search for a new speaker except for one glaring problem former president trump allies in the media started blitzing emmer with attacks friday hoping to derail his house speakership bid before it can truly begin all while boasting that the ex president agrees with them tom emmer is in a suit referring to the former democratic speaker after the ouster of rep kevin mccarthy r calif from the house s top job and the subsequent failures of rep r ohio and rep steve scalise r la to unite the bickering gop conference emmer is the only republican left who has previously won an internal party contest giving him an obvious advantage over the mostly little known representatives tossing their hats in the ring ahead of a new internal party vote scheduled for tuesday he also has the backing of mccarthy with the margin of error in the speakership fight so small emmer or another candidate can only lose five gop votes on the floor those advantages may prove moot in the face of trump s opposition trump s dislike of emmer is rooted in both the minnesotan s decision on jan 6 2021 not to vote to overturn the 2020 presidential election even though he signed on to an earlier petition and for reportedly giving midterm candidates the wholly sensible advice that they should avoid focusing on trump who remains deeply unpopular with the american public while running for office in 2022 trump has yet to play a serious role in the speakership fight he made little effort to save my kevin as he called mccarthy and his endorsement of jordan for the job did not significantly move the needle for the ohioan who was bleeding votes before dropping his bid friday trump has yet to personally weigh in on emmer s run though allies have told a that he opposes the minnesotan s bid for leadership a spokesperson for emmer s leadership office was conciliatory in whip emmer worked hand in hand with president trump to help house republicans fire nancy pelosi and retake the majority casey nelson said if he becomes speaker whip emmer looks forward to continuing that productive relationship for now trump aligned commentators including former white house strategist steve bannon are using social media and podcasts to suggest that emmer is a swamp creature unaligned with the make america great again movement emmer voted with trump roughly 90 of the time during the latter s presidency bannon devoted most of the friday edition of his war room podcast to bashing emmer tom emmer the biggest never trumper in the house a guy who hates donald trump bannon declared while also slamming mccarthy for backing emmer here s the probability tom emmer is going to be speaker zero he added laura loomer the right wing influencer who has allied herself with trump similarly insisted that the long time republican is a closet liberal tom emmer is one of the worst members of congress she he s essentially a democrat emmer has served in the house since winning a seat in the 2014 gop wave before that he narrowly lost the minnesota governor s race in 2010 served as a state legislator for six years and worked as a lawyer emmer s major competition for the speakership looks to be rep kevin hern r okla who chairs the republican study committee a group of conservatives covering roughly three quarters of the 221 member gop conference the other potential and announced candidates for speaker have far less power within the house reps byron donalds r fla jack bergman r mich roger williams r texas jodey arrington r texas pete sessions r texas austin scott r ga and mike johnson r la are among the other republicans either considering or actively running for the speakership 
https://www.huffpost.com/entry/gina-bryant-nursing-michigan-death-doctor_n_6532c6bfe4b00f9a71cc61e6,"Nursing Student Killed By Doctor Had Left Abusive Relationship, Family Says",Crime,"Justin Wendling, a 26-year-old resident doctor, kidnapped and killed 25-year-old Gina Bryant, then killed himself, authorities said.",Pocharapon Neammanee,2023-10-20 00:00:00,a university of michigan flint nursing student was fatally shot in a murder suicide after being kidnapped by her ex boyfriend who was a resident doctor police said gina bryant 25 was fatally shot at a truck stop in lasalle illinois by her ex boyfriend justin wendling 26 who later killed himself hundreds of miles away in iowa the macomb county sheriff s office said in a police said bryant was last seen on oct 12 by co workers who grew concerned when she did not return after going home for her lunch break they then began receiving odd text messages from her phone authorities said a neighbor s surveillance footage showed wendling had entered bryant s home and was waiting for her when she returned home for lunch then captured him leading her to his car authorities said the next day wendling called his parents and told them he had killed bryant and was going to kill himself authorities said the parents called law enforcement who then found bryant s body at the truck stop in lasalle surveillance footage and witnesses confirmed that wendling had shot and killed her before fleeing wendling s vehicle was later located in bettendorf iowa as local police approached his car he shot and killed himself authorities said unfortunately the mcso is seeing an uptick of domestic violence cases these incidents are tragic not only to the victims survivors but to family members as well macomb county sheriff anthony wickersham said in the statement please if you or someone you know is in an unsafe situation do not hesitate to reach out speaking to bryant s mother and sister said that she and wendling had been in a relationship for about 11 months and moved in together but bryant moved out at the end of september and told them that he had been abusing her she was very beautiful down to earth giving woman bryant s sister told the outlet she could brighten up a day with just her smile she d give you the shirt off your back she was caring and compassionate friends and family have also posted on social media honoring the aspiring nurse s legacy by sharing memories and heartfelt words your smile and hugs were so welcoming to us always one friend wrote we loved hearing you join in the laughter with us when we laughed at nonas goofiness or just the craziness of our get togethers according to an email to students in bryant s cohort and faculty sent by cynthia mccurren the dean of university of michigan flint s school of nursing bryant was in her senior year and enrolled in the school s accelerated bsn program there are truly no words to fully capture the anguish that losses like this cause our community mccurren said gina was an extraordinary young woman with much ahead of her i am personally struggling to make sense of this horrible news as i imagine many of you will be doing as well in a statement to huffpost ascension genesys hospital where wendling was an obstetrics and gynecology resident said it was fully cooperating with law enforcement during the investigation ascension genesys hospital has recently learned of the death of one of our residents the statement read emotional and spiritual support services are being offered to staff and providers during this difficult time 
https://www.huffpost.com/entry/trump-gag-order-temporarily-lifted_n_65330300e4b0689b3fbc85e1,Judge Temporarily Lifts Narrow Gag Order On Trump In Election Interference Case,Politics,U.S. District Judge Tanya Chutkan said the gag order would remain on hold — for now.,ALANNA DURKIN RICHER,2023-10-20 00:00:00,the federal judge case in washington agreed friday to temporarily the ruling gives trump s lawyers time to prove why the former president s comments should not be restricted as the case heads toward trial u s district judge tanya chutkan said the gag order would remain on hold for now while she considers trump s bid to speak freely about the case while he challenges the restrictions in higher courts the gag order chutkan issued monday barred him from making public statements targeting prosecutors court staff and potential witnesses it s the most serious restriction a court has placed on trump s inflammatory rhetoric which has become a centerpiece of his grievance filled campaign to return to the white house trump s lawyers who to the d c circuit court wrote in court papers friday that neither prosecutors nor the judge have come close to justifying the gag order adding that the former president has not unlawfully threatened or harassed anyone by restricting president trump s speech the gag order eviscerates the rights of his audiences including hundreds of millions of american citizens who the court now forbids from listening to president trump s thoughts on important issues the defense wrote chutkan ordered special counsel jack smith s team to file by wednesday any opposition to trump s bid for a pause on the gag order while trump pursues his appeal in her monday ruling chutkan said trump is allowed to criticize the justice department generally and assert his claims of innocence and his claims that the case is politically motivated but she said his statements smearing prosecutors and likely witnesses have crossed a line and could spur his supporters to threaten or harass his targets at rallies and in social media posts trump has sought to vilify smith and others casting himself as the victim of a politicized justice system working to deny him another term trump has decried the order as unconstitutional and has used it to amplify his claims that he is being politically persecuted the former president has denied any wrongdoing in the case charging him with illegally scheming to overturn his 2020 election loss to democrat it s the second gag order imposed on trump in the last month the judge overseeing trump s civil fraud trial in new york earlier this month issued prohibiting personal attacks against court personnel following a social media post from trump that maligned the judge s principal clerk trump after his disparaging post lingered on his campaign website for weeks after the judge ordered it deleted judge arthur engoron avoided holding trump in contempt for now but reserved the right to do so and possibly even put the ex president in jail if he again violates the limited gag order ____ richer reported from boston 
https://www.huffpost.com/entry/gun-safe-recall-after-boys-death_n_6532e3bbe4b011a9cf79986b,"More Than 60,000 Gun Safes Recalled After Parents Of 12-Year-Old Who Died File Lawsuit",News,Consumer authorities said they've seen dozens of reports that unauthorized people could open Fortress Safe's biometric gun safes.,Pocharapon Neammanee,2023-10-20 00:00:00,more than 60 000 gun safes were recalled nationwide on thursday following dozens of reports that unauthorized people could open them including a 12 year old boy who died after allegedly accessing a gun inside the u s illinois based fortress safe recalled 61 000 gun safes after 39 reports that a flaw in the safes biometric feature made it seem like they were locked for unauthorized users but actually remained in default to open mode the recall urged safe owners to immediately stop using the biometric feature and to lock the safes with a key instead it also told customers to contact fortress safe for information on how to receive a replacement safe the safes contain a biometric reader that allows unpaired fingerprints to open the safe until a fingerprint is programmed allowing unauthorized persons including children to access hazardous contents including firearms the fortress safe said it was aware of a lawsuit filed this year alleging that a 12 year old nevada boy carson preston had died after accessing a gun from one of the company s safes according to a copy of the lawsuit obtained by huffpost casey preston carson s father had purchased the model 44b20 fortress gun safe in march 2021 from the sporting goods store scheels on jan 28 the gun safe allegedly failed by allowing carson an unauthorized user to access a handgun inside according to the lawsuit the safe was initially shipped in a state that allowed it to be opened with any fingerprint as a result carson sustained a lethal gunshot wound to the head according to the lawsuit in a statement to huffpost josh dowling of claggett sykes the law firm representing the preston family said that responsible gun owners should be able to rely on gun safes to protect their families our clients experienced every parent s worst nightmare when their son was able to access their firearm because of the defective design of the fortress gun safe dowling said this recall is an important first step in holding fortress responsible for placing a defective gun safe on the market this recall reassures our clients that this was not their fault and we hope it will prevent this type of tragedy from happening again the lawsuit also claims that scheels had received reports and complaints from customers and individuals who said the gun safe was defective but that the retailer continued to sell and advertise it according to court documents obtained by huffpost scheels denied those allegations adding that the gun safe was not in an unreasonably dangerous or defective condition when it was sold the company has filed a counterclaim against the preston family alleging that the child s parents may be responsible for his death and is seeking damages of more than 15 000 as well as attorneys fees a representative for scheels did not respond to huffpost s request for comment fortress safe declined to comment 
https://www.huffpost.com/entry/donald-trump-100-evidence_n_65329df0e4b011a9cf796a9e,Donald Trump Promises 100% Evidence Of 2020 Fraud — With A Racist Dogwhistle,Politics,"The former president has made the pledge before like, A LOT.",Ron Dicker,2023-10-20 00:00:00, just became his own hypeman in the trials he faces for attempting to overturn the results of the the ex president promised yet again on friday to produce irrefutable evidence in court that he got robbed of a victory after lying about his election loss for three years massive information and 100 evidence will be made available during the corrupt trials started by our political opponent he we will never let 2020 happen again look at the result our country is being destroyed maga trump even threw in what many people identified as thinly veiled racism does anyone notice that the election rigging biden administration never goes after the riggers but only after those that want to catch and expose the rigging dogs he said following a similar statement about riggers in august critics including his former communications director griffin to appeal to bigots riggers of course is just a letter away from a heinous slur we ve been here before with trump and his promises to verify his baseless claims of a stolen election he recently announced a press conference to present a conclusive report that would lead to a complete exoneration but he canceled it trump can t really cancel a trial so maybe we ll see that purported evidence after all promises promises in the meantime potential legal jeopardy mounted for the autocratic ex president and current republican presidential front runner trump s co defendants and both pleaded guilty in the georgia election conspiracy case and agreed to testify against their alleged accomplices which would include trump 
https://www.huffpost.com/entry/kenneth-chesebro-plea-deal-georgia-election_n_6532ab51e4b00f9a71cc50fb,Kenneth Chesebro Pleads Guilty In Georgia Election Interference Case,Politics,"Another defendant, attorney Sidney Powell, accepted a plea on Thursday.",Sara Boboltz,2023-10-20 00:00:00,kenneth chesebro an attorney who helped former president contest the results of the 2020 election is pleading guilty in the state of georgia s sprawling election meddling case the plea entered friday is a victory for fulton county district attorney fani willis who charged trump and 18 others in august chesebro pleaded guilty to one felony count of conspiracy to file false documents making him the second defendant in the case to strike a plea deal in the past two days he has agreed to cooperate and testify against the other defendants and to turn over any outstanding emails and text messages related to the case you re to testify truthfully in any other proceedings in this case against any and all co defendants judge scott mcafee told chesebro who lives in puerto rico during the hearing chesebro also agreed to serve five years probation pay 5 000 in restitution to the state of georgia write an apology letter and serve 100 hours of community service the judge instructed him not to talk to the media or any co defendants in the case chesebro submitted the plea just as jury selection in his trial was beginning he originally entered a last month with his lawyers denouncing what they called attempts by the state to incorrectly paint mr chesebro as the alleged architect of the trump elector scheme several investigations including an extensive probe by the house of representatives jan 6 committee have pinpointed chesebro as the brains behind the trump campaign s fake electors plan which attempted to swap out legitimate electoral certificates in georgia and six other states won by president joe biden and replace them with fraudulent ones declaring trump the winner the effort crumbled when former vice president mike pence refused to go along with it on thursday another defendant former trump attorney sidney powell that meant she would be cooperating with prosecutors investigating the group 
https://www.huffpost.com/entry/hamas-releases-2-us-hostages_n_6532a99de4b0689b3fbc6010,Hamas Releases 2 U.S. Hostages Amid Mediation Efforts,World News,"The mother and her teenage daughter, identified as Judith and Natalie Raanan from Chicago, were released Friday “for humanitarian reasons.”",Nina Golgowski,2023-10-20 00:00:00,hamas has released an american mother and her teenage daughter who had been held hostage in gaza since war broke out in the region nearly two weeks ago israeli and u s officials the two people were released friday for humanitarian reasons in response to qatari mediation efforts citing a spokesperson for the armed wing of the islamist militant group it was done for humanitarian reasons and to prove to the american people and the world that the claims made by president joe biden and his fascist administration are false and baseless said spokesperson abu ubaida the mother and daughter were identified by the israeli state sanctioned news channel kan 11 and as judith and natalie raanan of evanston which is a suburb of chicago the mother was released because she is in poor health a source familiar with the negotiations the pair had traveled to israel to celebrate a family member s 85th birthday and the jewish holidays when they went missing their family previously told the the mother and daughter were met at israel s border and taken to a military base in israel where they were to be reunited with family the israeli prime minister s office said in a statement obtained by president biden said he s overjoyed at news of their release and said the u s government is continuing to work around the clock to free american citizens who were taken hostage by hamas jill and i have been holding close in our hearts all the families of unaccounted for americans and as i told those families when i spoke with them last week we will not stop until we get their loved ones home as president i have no higher priority than the safety of americans held hostage around the world he said in a statement hamas previously said that the two americans had been held captive in gaza since oct 7 when the militant group breached israel s border and killed and kidnapped israeli civilians launching a war that has killed thousands so far israel and u s officials have said hamas has taken about 200 people hostage from israel into gaza it s not clear how many of the hostages taken on either side remain alive u s sen jim risch r idaho the ranking republican on the senate foreign relations committee has said that held in gaza are american qatari mediators have been working to negotiate the release of hostages taken by both hamas and israel since the start of the attacks israel on thursday warned that it may soon launch a ground invasion of the palestinian controlled area of gaza in an effort to weed out hamas militants over a million people have been displaced in gaza since the war began prompting biden on friday to include gaza s war victims in a package he s requested funds would also go to supporting israel and ukraine s military defense ukraine s war victims and towards improving security at the mexican border 
https://www.huffpost.com/entry/jim-jordan-loses-third-vote-for-speaker_n_65328cede4b0d7f72de1ea92,Jim Jordan Sheds Even More Votes On Third Try To Become Speaker,Politics,"After opponents complained of intimidation tactics by his allies, the Ohio Republican saw his vote tally shrink for a second time in a row.",Jonathan Nicholson,2023-10-20 00:00:00,rep r ohio saw the house of representatives again reject his bid to become speaker on friday this time by the biggest margin yet after some of his fellow said they d received threats after voting against him in earlier rounds jordan garnered only 194 votes from house republicans down from 200 in his first attempt and 199 in his second vote wednesday all of those are well short of the 217 needed to win when all representatives vote jordan showed no signs he was withdrawing soon telling huffpost after the vote he was going to keep talking listening to colleagues going to conference several house republicans have complained that their offices have been inundated with calls from jordan supporters as part of a pressure campaign on his behalf some who have voted against jordan say they or their families have been subject to outright threats rep don bacon r neb said one night in response to threats made since bacon became one of jordan s most prominent opponents jordan denied blame for the incidents i ve done everything i can i ve put out statements i ve said this is wrong he said but the incidents have clearly taken a toll on his votes rep carlos gimenez r fla who voted for former speaker kevin mccarthy r calif in friday s balloting said the votes against jordan were likely to grow twenty two are really solid we picked up another three he said i think more people are going to come around and say you ve had your chance let s go let s move on some people are getting threats against their wives and children and all that it s getting very offensive gimenez said it used to be that i was voting for mccarthy now i m not voting for jim jordan the house has been without a speaker since oct 3 when eight republicans joined with house to oust mccarthy from the post since then republicans have considered trying to reinstall mccarthy nominated majority leader steve scalise r la only to see him withdraw and put forward jordan who appeared undaunted friday morning at the prospect of calling for votes again and again until he won look there s been multiple rounds of votes for speaker before we all know that jordan said at a press conference friday morning i just know that we need to get a speaker as soon as possible so we can get to work for the american people members of the group of eight republicans who voted to oust mccarthy said they were willing to be sanctioned by the house republican conference if it meant jordan would win enough votes to become speaker if what people need is to see the eight of us rapped on the knuckles in order to get on to the business of governing what we re saying is we re open minded to that said rep matt gaetz r fla who led the effort to topple mccarthy gimenez was not moved by the offer saying the group s goal was to install jordan all along and taking them up on it would reward their efforts i m a parent i m a grandparent i know that much you don t reward bad behavior he said 
https://www.huffpost.com/entry/trump-fraud-lawsuit_n_6532a501e4b0689b3fbc5b52,"Trump Fined $5,000 For Truth Social Post Disparaging Court Staffer",Politics,"Judge Arthur Engoron avoided holding Trump in contempt, for now, but reserved the right to do so if he continues to violate the gag order.",Michael R. Sisak,2023-10-20 00:00:00,new york ap former president was fined 5 000 on friday after a disparaging social media post about a key court staffer in his new york civil fraud case lingered on his campaign website for weeks after the judge ordered it deleted judge arthur engoron avoided holding trump in contempt for now but reserved the right to do so and possibly even put the 2024 republican front runner in jail if he again violates a limited gag order barring people participating in the case from personal attacks on court staff engoron said in a written ruling that he is way beyond the warning stage but that he was only fining trump a nominal amount because this was a first time violation and trump s lawyers said the website s retention of the post had been inadvertent make no mistake future violations whether intentional or unintentional will subject the violator to far more severe sanctions which may include steeper financial penalties holding donald trump in contempt of court and possibly imprisoning him engoron wrote in a two page order a campaign spokesman did not immediately respond to a request for comment on the ruling trump lawyer christopher kise earlier blamed the very large machine of trump s white house campaign for allowing the social media post to remain on the website calling it an unintentional oversight trump had complied with engoron s order by deleting the post from social media kise said the post was removed from the website late thursday after engoron flagged it to trump s lawyers trump wasn t in court friday he d and wednesday after attending the first three days in early october outside court this week he aimed his enmity at engoron and new york attorney general letitia james whose fraud lawsuit is being decided at the civil trial neither are covered by engoron s gag order engoron however said the buck ultimately stops with trump even if it was someone on his campaign who failed to remove the offending post i want to be clear that donald trump is still responsible for the large machine even if it s a large machine engoron said after discussing the matter with trump s lawyers before testimony resumed friday morning engoron issued a limited gag order oct 3 barring all participants in the case from smearing court personnel after trump publicly maligned the judge s principal law clerk allison greenfield in what engoron deemed a disparaging untrue and personally identifying post the judge ordered trump to delete the post which he did and warned of serious sanctions for violations the post included a photo of greenfield posing with senate majority leader chuck schumer d n y at a public event trump wrote that it was disgraceful that greenfield was working with engoron on the case before trump deleted the post from his truth social platform as ordered his campaign copied the message into an email blast that email with the subject line icymi was automatically archived on trump s website kise said the email was sent to about 25 800 recipients on the campaign s media list and opened by about 6 700 of them kise told engoron after obtaining the statistics at the morning break in all only 3 700 people viewed the post on trump s campaign website the lawyer said what happened appears truly inadvertent kise said the lawyer pleaded ignorance to the technological complexities involved in amplifying trump s social media posts and public statements calling the archiving an unfortunate part of the campaign process new york law allows judges to impose fines or imprisonment as punishment for contempt last year engoron held trump in contempt and fined him 110 000 for being slow to respond to a subpoena in the investigation that led to the lawsuit james lawsuit accuses trump and his company of duping banks and insurers by giving them heavily inflated statements of trump s net worth and asset values engoron that trump and his company committed fraud but the trial involves remaining claims of conspiracy insurance fraud and falsifying business records trump denies wrongdoing arguing that a disclaimer on his financial statements absolves him of any culpability and that some of his assets are worth far more than what s listed on the documents he s and a continuation of the single greatest witch hunt of all time the contempt discussion brought unexpected drama to a sleepy friday ahead of what s shaping up to be a busy week at the manhattan trial trump s onetime lawyer and fixer michael cohen now a key state witness said he ll likely be on the witness stand tuesday after postponing this week because of a health issue trump and his two eldest sons eric and are expected to testify in a few weeks his daughter ivanka trump is fighting a subpoena for her testimony engoron set a hearing on that dispute for next week ivanka trump was initially a defendant but an after finding that claims against her were outside the statute of limitations her lawyer argued in court papers thursday that state lawyers failed to properly serve her subpoena and that she shouldn t be forced to testify because she isn t a party to the case and lives outside the court s new york jurisdiction james office never questioned ivanka trump at a deposition and is now effectively trying to force her back into this case her lawyer bennet moskowitz wrote ___ follow sisak at and send confidential tips by visiting 
https://www.huffpost.com/entry/judge-andrew-wilkinson-killed-manhunt_n_6532878de4b00cb3c6971c50,Maryland Judge Gunned Down In Driveway After Overseeing Divorce Hearing: Sheriff,Crime,"Circuit Court Judge Andrew Wilkinson recently made a ruling in a child custody case involving the suspected gunman, authorities said.",Nina Golgowski,2023-10-20 00:00:00,a maryland judge was fatally gunned down in his driveway thursday night after overseeing a divorce hearing that resulted in the suspected gunman losing custody of his children authorities said circuit court judge andrew wilkinson 52 of hagerstown was fatally shot in what police believe was a targeted attack by suspect pedro argote 49 authorities said at a press conference friday morning argote is not in custody and is considered armed and dangerous washington county sheriff brian albert told reporters just prior to the shooting wilkinson oversaw a court hearing that resulted in argote s children being turned over to their mother albert said argote did not physically attend the hearing the sheriff said wilkinson was found in his driveway around 8 p m with what appeared to be multiple gunshot wounds wilkinson s wife and son were at the home at the time the judge was taken to a local hospital where he was pronounced dead albert said we don t feel that there is any threat currently to any judges in the county he said argote did not have a criminal record and had legally purchased a handgun according to the sheriff he said police had responded to the residence for verbal domestic assaults two times within the last few years though it did not result in any charges state and local law enforcement are assisting with the investigation the maryland judiciary that it is also assisting law enforcement with the investigation as we grieve his loss we ask that you keep the wilkinson family in your prayers and please respect their privacy the court system said 
https://www.huffpost.com/entry/jim-jordan-dropped-house-speaker_n_6532c1aae4b011a9cf79871e,House GOP 'Back To The Drawing Board' After Jim Jordan's Exit From Speaker Race,Politics,A majority of Republicans voted against keeping Jordan as their nominee Friday.,Arthur Delaney,2023-10-20 00:00:00,washington house hit the reset button on their search for a new house speaker and will try again next week to find a leader after rep s r ohio bid came to a whimpering end friday republicans voted against keeping jordan as their speaker designee by a margin of 86 to 112 lawmakers told reporters after their meeting in the capitol basement jordan then accepted the result we put the question to them they made a different decision i told the conference that i appreciated getting to work with everyone talking to everyone jordan told reporters after the vote unfortunately jim is no longer going to be the nominee rep kevin mccarthy r calif told reporters we will have to go back to the drawing board the clean slate brought out a plethora of announced and potential candidates for the speaker post which can be won by wrangling 217 votes from the 221 member house republican conference rep tom emmer r minn who as party whip is the third ranking leader is emmer would likely be the front runner having helped flip control of the chamber back to republicans as head of the national republican congressional committee in 2020 and 2022 republicans have had no leader since chucking mccarthy out of the speaker s suite earlier this month because he d been overly cooperative with all house business has ceased as republicans try to find a replacement for mccarthy but they ve been unable to agree among themselves after first nominating rep steve scalise r la and then jordan at least 20 republicans voted against jordan on the house floor three separate times this week depriving him of the required 217 votes jordan received only 194 votes friday in his third attempt jordan had told huffpost before the secret ballot among republicans on friday that he intended to keep trying to win his colleagues over he said he had lost his most recent house floor vote by a smaller margin than some people expected house members headed home for the weekend monday we re going to come back and start over scalise told reporters now republicans will go back to the beginning of the process a evening and a series of votes is set for tuesday with jordan and mccarthy off the table the list of actual and potential speaker candidates is long in addition to emmer rep byron donalds r fla who won a few floor votes for speaker in january when mccarthy took 15 rounds to lock down the speakership has rep austin scott r ga who ran as token opposition in the party vote that originally made jordan the speaker designee r okla who chairs the republican study committee the house gop s biggest intraparty group if successful he would be the first oklahoman to hold the speakership since carl albert the so called little giant rep pete sessions r texas a former rules committee chair has also said as has r mich others who are potential candidates or said to be informally testing the waters for a run include r la as well as roger williams and jodey arrington williams heads up the small business committee while arrington is chair of the budget committee rep tom cole r okla the popular chair of the house rules committee has seen his name bandied about but he has insisted that he is not interested in the job one name that won t be in the mix is mccarthy s despite the californian getting two floor votes for speaker friday and many in the conference remaining bitter about his ouster he s behind emmer mccarthy told reporters friday that the group of eight republicans who made his ouster possible had done insurmountable damage to the country i ve never seen this amount of damage done from just a few people for their own personalities for their own fear of what s going through mccarthy said i m concerned about where we go from here over the now two and a half weeks of the impasse house democrats have stuck with their leader rep hakeem jeffries d n y and been content to watch the republicans struggle the american public wants responsible leaders focused on governing growing our economy and strengthening our national security said viet shelton a spokesperson for the democratic congressional campaign committee instead house republicans are giving them chaos dysfunction and the make america great again hunger games of 2023 
https://www.huffpost.com/entry/new-orleans-father-fire-murder-charges_n_653298fde4b0d7f72de1f2eb,Father Allegedly Set Home On Fire And Killed His 3 Children While Mother Was At Work,Crime,"Joseph Washington is accused of starting a blaze that killed his 5-year-old daughter and two sons, ages 8 and 3, in New Orleans.",Pocharapon Neammanee,2023-10-20 00:00:00,three children died this week in a house fire allegedly started by their father at his home in new orleans joseph washington 29 was taken into custody wednesday and booked on charges linked to the deaths of the children a 5 year old girl and two boys ages 8 and 3 the new orleans police department said at a according to washington was hit thursday with three counts of first degree murder three counts of cruelty to juveniles and one count of aggravated arson he is being held without bond on tuesday the children s mother had dialed 911 around 11 55 p m according to a released by the orleans parish communication district she said that she was at work and had received a disturbing phone call from the home he s screaming i heard the kids screaming he s screaming on the phone she told a dispatcher y all have to just break through the door before anything happens please authorities arrived to find the house engulfed in flames firefighters were able to pull the 5 year old and 8 year old from the home but they died at a hospital an hour later the 3 year old was recovered from the house and pronounced dead at the scene police said according to authorities washington s car was later found partially submerged in the mississippi river they added that washington was taken into custody after he was seen on the highway attempting to jump off an overpass police are still investigating the circumstances surrounding the incident including the parents custody arrangement but said that washington had a history of domestic violence with the children s mother according to court documents cited the woman has previously said that washington made several violent threats toward her in 2018 he pushed her against a wall and choked her and then choked her again while she was holding their infant child the documents said a two year protective order was granted to her and their divorce was finalized in 2019 according to the outlet a campaign created by the woman s sister described the children as angels and blamed their deaths on domestic violence the children were murdered by their biological father everything my sister owned was lost in the the house fire she wrote please donate to help lay my niece and nephews to rest and help my sister start a new beginning 
